NET_neuronI_neuronJ,Strength
mocktest_small_87_25,0.288639
mocktest_small_87_26,0.316903
mocktest_small_87_27,0.306671
mocktest_small_87_28,0.310250
mocktest_small_87_29,0.325265
mocktest_small_87_30,0.314945
mocktest_small_87_31,0.339459
mocktest_small_87_32,0.315395
mocktest_small_87_33,0.351234
mocktest_small_87_34,0.332532
mocktest_small_87_35,0.354256
mocktest_small_87_36,0.296265
mocktest_small_87_37,0.322005
mocktest_small_87_38,0.364800
mocktest_small_87_39,0.298978
mocktest_small_87_40,0.337625
mocktest_small_87_41,0.272438
mocktest_small_87_42,0.315518
mocktest_small_87_43,0.246219
mocktest_small_87_44,0.329743
mocktest_small_87_45,0.296019
mocktest_small_87_46,0.372784
mocktest_small_87_47,0.348127
mocktest_small_87_48,0.305868
mocktest_small_87_49,0.335688
mocktest_small_87_50,0.319868
mocktest_small_87_51,0.287664
mocktest_small_87_52,0.317222
mocktest_small_87_53,0.331331
mocktest_small_87_54,0.332285
mocktest_small_87_55,0.293211
mocktest_small_87_56,0.330348
mocktest_small_87_57,0.319940
mocktest_small_87_58,0.298311
mocktest_small_87_59,0.307523
mocktest_small_87_60,0.345420
mocktest_small_87_61,0.296890
mocktest_small_87_62,0.281972
mocktest_small_87_63,0.298179
mocktest_small_87_64,0.283075
mocktest_small_87_65,0.327510
mocktest_small_87_66,0.293055
mocktest_small_87_67,0.365621
mocktest_small_87_68,0.303875
mocktest_small_87_69,0.316120
mocktest_small_87_70,0.312743
mocktest_small_87_71,0.359618
mocktest_small_87_72,0.327275
mocktest_small_87_73,0.349400
mocktest_small_87_74,0.297707
mocktest_small_87_75,0.330713
mocktest_small_87_76,0.299808
mocktest_small_87_77,0.185444
mocktest_small_87_78,0.290709
mocktest_small_87_79,0.355349
mocktest_small_87_80,0.312976
mocktest_small_87_81,0.349868
mocktest_small_87_82,0.315680
mocktest_small_87_83,0.330022
mocktest_small_87_84,0.326461
mocktest_small_87_85,0.312694
mocktest_small_87_86,0.306592
mocktest_small_87_87,0.000000
mocktest_small_87_88,0.326431
mocktest_small_87_89,0.295342
mocktest_small_87_90,0.328705
mocktest_small_87_91,0.343129
mocktest_small_87_92,0.275992
mocktest_small_87_93,0.292138
mocktest_small_87_94,0.307624
mocktest_small_87_95,0.307590
mocktest_small_87_96,0.282139
mocktest_small_87_97,0.325386
mocktest_small_87_98,0.302449
mocktest_small_87_99,0.310083
mocktest_small_87_100,0.321626
mocktest_small_88_1,0.317254
mocktest_small_88_2,0.370054
mocktest_small_88_3,0.359473
mocktest_small_88_4,0.312101
mocktest_small_88_5,0.308907
mocktest_small_88_6,0.395351
mocktest_small_88_7,0.427169
mocktest_small_88_8,0.347808
mocktest_small_88_9,0.305055
mocktest_small_88_10,0.377114
mocktest_small_88_11,0.379819
mocktest_small_88_12,0.392994
mocktest_small_88_13,0.298129
mocktest_small_88_14,0.385680
mocktest_small_88_15,0.396362
mocktest_small_88_16,0.376729
mocktest_small_88_17,0.323793
mocktest_small_88_18,0.377637
mocktest_small_88_19,0.320714
mocktest_small_88_20,0.417138
mocktest_small_88_21,0.408039
mocktest_small_88_22,0.345517
mocktest_small_88_23,0.376532
mocktest_small_88_24,0.351355
mocktest_small_88_25,0.326098
mocktest_small_88_26,0.346137
mocktest_small_88_27,0.330137
mocktest_small_88_28,0.353649
mocktest_small_88_29,0.403914
mocktest_small_88_30,0.315275
mocktest_small_88_31,0.320340
mocktest_small_88_32,0.374627
mocktest_small_88_33,0.349786
mocktest_small_88_34,0.360293
mocktest_small_88_35,0.404000
mocktest_small_88_36,0.322921
mocktest_small_88_37,0.334943
mocktest_small_88_38,0.368906
mocktest_small_88_39,0.289695
mocktest_small_88_40,0.364515
mocktest_small_88_41,0.290252
mocktest_small_88_42,0.334042
mocktest_small_88_43,0.254641
mocktest_small_88_44,0.383482
mocktest_small_88_45,0.323448
mocktest_small_88_46,0.472638
mocktest_small_88_47,0.405235
mocktest_small_88_48,0.315406
mocktest_small_88_49,0.399802
mocktest_small_88_50,0.386278
mocktest_small_88_51,0.272158
mocktest_small_88_52,0.387138
mocktest_small_88_53,0.396493
mocktest_small_88_54,0.425261
mocktest_small_88_55,0.343932
mocktest_small_88_56,0.386471
mocktest_small_88_57,0.393178
mocktest_small_88_58,0.315671
mocktest_small_88_59,0.356160
mocktest_small_88_60,0.388147
mocktest_small_88_61,0.367094
mocktest_small_88_62,0.336194
mocktest_small_88_63,0.347268
mocktest_small_88_64,0.337739
mocktest_small_88_65,0.388113
mocktest_small_88_66,0.371368
mocktest_small_88_67,0.373115
mocktest_small_88_68,0.380720
mocktest_small_88_69,0.372483
mocktest_small_88_70,0.319286
mocktest_small_88_71,0.483842
mocktest_small_88_72,0.383950
mocktest_small_88_73,0.349208
mocktest_small_88_74,0.358047
mocktest_small_88_75,0.392825
mocktest_small_88_76,0.380167
mocktest_small_88_77,0.168443
mocktest_small_88_78,0.332412
mocktest_small_88_79,0.418602
mocktest_small_88_80,0.373972
mocktest_small_88_81,0.331610
mocktest_small_88_82,0.322991
mocktest_small_88_83,0.433505
mocktest_small_88_84,0.363689
mocktest_small_88_85,0.318668
mocktest_small_88_86,0.355956
mocktest_small_88_87,0.309444
mocktest_small_88_88,0.000000
mocktest_small_88_89,0.274877
mocktest_small_88_90,0.396943
mocktest_small_88_91,0.414376
mocktest_small_88_92,0.322407
mocktest_small_88_93,0.339649
mocktest_small_88_94,0.307877
mocktest_small_88_95,0.281773
mocktest_small_88_96,0.350388
mocktest_small_88_97,0.404875
mocktest_small_88_98,0.338413
mocktest_small_88_99,0.405021
mocktest_small_88_100,0.366057
mocktest_small_89_1,0.286118
mocktest_small_89_2,0.305984
mocktest_small_89_3,0.302893
mocktest_small_89_4,0.289646
mocktest_small_89_5,0.307863
mocktest_small_89_6,0.315517
mocktest_small_89_7,0.311275
mocktest_small_89_8,0.282181
mocktest_small_89_9,0.288461
mocktest_small_89_10,0.295240
mocktest_small_89_11,0.337455
mocktest_small_89_12,0.310613
mocktest_small_89_13,0.292879
mocktest_small_89_14,0.329229
mocktest_small_89_15,0.292486
mocktest_small_89_16,0.307324
mocktest_small_89_17,0.287727
mocktest_small_89_18,0.322734
mocktest_small_89_19,0.320958
mocktest_small_89_20,0.325012
mocktest_small_89_21,0.318941
mocktest_small_89_22,0.274831
mocktest_small_89_23,0.312431
mocktest_small_89_24,0.300690
mocktest_small_89_25,0.268997
mocktest_small_89_26,0.300447
mocktest_small_89_27,0.310189
mocktest_small_89_28,0.285396
mocktest_small_89_29,0.298911
mocktest_small_89_30,0.299658
mocktest_small_89_31,0.306909
mocktest_small_89_32,0.302090
mocktest_small_89_33,0.331944
mocktest_small_89_34,0.315182
mocktest_small_89_35,0.322567
mocktest_small_89_36,0.292649
mocktest_small_89_37,0.338237
mocktest_small_89_38,0.325211
mocktest_small_89_39,0.275280
mocktest_small_89_40,0.307996
mocktest_small_89_41,0.278814
mocktest_small_89_42,0.296738
mocktest_small_89_43,0.250031
mocktest_small_89_44,0.301026
mocktest_small_89_45,0.284374
mocktest_small_89_46,0.339632
mocktest_small_89_47,0.319624
mocktest_small_89_48,0.266428
mocktest_small_89_49,0.309421
mocktest_small_89_50,0.308001
mocktest_small_89_51,0.269637
mocktest_small_89_52,0.299335
mocktest_small_89_53,0.297997
mocktest_small_89_54,0.302033
mocktest_small_89_55,0.278850
mocktest_small_89_56,0.311745
mocktest_small_89_57,0.307153
mocktest_small_89_58,0.281672
mocktest_small_89_59,0.295272
mocktest_small_89_60,0.331393
mocktest_small_89_61,0.288548
mocktest_small_89_62,0.271889
mocktest_small_89_63,0.284533
mocktest_small_89_64,0.268008
mocktest_small_89_65,0.315964
mocktest_small_89_66,0.278701
mocktest_small_89_67,0.319014
mocktest_small_89_68,0.279032
mocktest_small_89_69,0.302344
mocktest_small_89_70,0.333445
mocktest_small_89_71,0.334644
mocktest_small_89_72,0.298444
mocktest_small_89_73,0.341826
mocktest_small_89_74,0.265542
mocktest_small_89_75,0.302196
mocktest_small_89_76,0.280449
mocktest_small_89_77,0.163786
mocktest_small_89_78,0.270834
mocktest_small_89_79,0.328938
mocktest_small_89_80,0.286512
mocktest_small_89_81,0.312651
mocktest_small_89_82,0.295104
mocktest_small_89_83,0.307475
mocktest_small_89_84,0.306139
mocktest_small_89_85,0.275111
mocktest_small_89_86,0.291493
mocktest_small_89_87,0.311607
mocktest_small_89_88,0.309586
mocktest_small_89_89,0.000000
mocktest_small_89_90,0.301770
mocktest_small_89_91,0.318079
mocktest_small_89_92,0.262458
mocktest_small_89_93,0.283418
mocktest_small_89_94,0.290483
mocktest_small_89_95,0.296023
mocktest_small_89_96,0.270486
mocktest_small_89_97,0.305921
mocktest_small_89_98,0.279894
mocktest_small_89_99,0.297395
mocktest_small_89_100,0.294321
mocktest_small_90_1,0.311461
mocktest_small_90_2,0.365579
mocktest_small_90_3,0.334233
mocktest_small_90_4,0.318181
mocktest_small_90_5,0.269157
mocktest_small_90_6,0.374397
mocktest_small_90_7,0.389041
mocktest_small_90_8,0.335015
mocktest_small_90_9,0.287120
mocktest_small_90_10,0.344709
mocktest_small_90_11,0.384098
mocktest_small_90_12,0.367997
mocktest_small_90_13,0.282992
mocktest_small_90_14,0.350326
mocktest_small_90_15,0.368370
mocktest_small_90_16,0.367530
mocktest_small_90_17,0.287621
mocktest_small_90_18,0.390817
mocktest_small_90_19,0.296937
mocktest_small_90_20,0.389465
mocktest_small_90_21,0.416244
mocktest_small_90_22,0.285053
mocktest_small_90_23,0.344804
mocktest_small_90_24,0.379987
mocktest_small_90_25,0.286495
mocktest_small_90_26,0.347463
mocktest_small_90_27,0.305657
mocktest_small_90_28,0.309985
mocktest_small_90_29,0.345984
mocktest_small_90_30,0.282726
mocktest_small_90_31,0.294029
mocktest_small_90_32,0.339052
mocktest_small_90_33,0.318838
mocktest_small_90_34,0.337219
mocktest_small_90_35,0.392161
mocktest_small_90_36,0.303973
mocktest_small_90_37,0.306420
mocktest_small_90_38,0.349443
mocktest_small_90_39,0.274363
mocktest_small_90_40,0.346634
mocktest_small_90_41,0.261389
mocktest_small_90_42,0.339547
mocktest_small_90_43,0.234949
mocktest_small_90_44,0.366417
mocktest_small_90_45,0.286247
mocktest_small_90_46,0.413887
mocktest_small_90_47,0.378401
mocktest_small_90_48,0.339813
mocktest_small_90_49,0.355323
mocktest_small_90_50,0.321264
mocktest_small_90_51,0.246727
mocktest_small_90_52,0.345826
mocktest_small_90_53,0.359780
mocktest_small_90_54,0.395500
mocktest_small_90_55,0.312719
mocktest_small_90_56,0.347024
mocktest_small_90_57,0.346425
mocktest_small_90_58,0.320005
mocktest_small_90_59,0.320591
mocktest_small_90_60,0.362286
mocktest_small_90_61,0.320708
mocktest_small_90_62,0.303786
mocktest_small_90_63,0.299215
mocktest_small_90_64,0.283614
mocktest_small_90_65,0.342019
mocktest_small_90_66,0.304153
mocktest_small_90_67,0.383079
mocktest_small_90_68,0.321947
mocktest_small_90_69,0.332087
mocktest_small_90_70,0.286740
mocktest_small_90_71,0.413890
mocktest_small_90_72,0.365167
mocktest_small_90_73,0.318320
mocktest_small_90_74,0.342506
mocktest_small_90_75,0.334566
mocktest_small_90_76,0.315770
mocktest_small_90_77,0.157910
mocktest_small_90_78,0.313062
mocktest_small_90_79,0.388810
mocktest_small_90_80,0.315085
mocktest_small_90_81,0.333427
mocktest_small_90_82,0.298236
mocktest_small_90_83,0.353093
mocktest_small_90_84,0.341290
mocktest_small_90_85,0.308338
mocktest_small_90_86,0.343540
mocktest_small_90_87,0.286183
mocktest_small_90_88,0.369370
mocktest_small_90_89,0.250307
mocktest_small_90_90,0.000000
mocktest_small_90_91,0.370529
mocktest_small_90_92,0.275299
mocktest_small_90_93,0.296189
mocktest_small_90_94,0.310397
mocktest_small_90_95,0.257120
mocktest_small_90_96,0.283498
mocktest_small_90_97,0.367842
mocktest_small_90_98,0.298441
mocktest_small_90_99,0.320084
mocktest_small_90_100,0.310919
mocktest_small_91_1,0.296697
mocktest_small_91_2,0.353291
mocktest_small_91_3,0.394532
mocktest_small_91_4,0.327986
mocktest_small_91_5,0.304288
mocktest_small_91_6,0.372319
mocktest_small_91_7,0.383337
mocktest_small_91_8,0.351871
mocktest_small_91_9,0.286705
mocktest_small_91_10,0.338722
mocktest_small_91_11,0.378620
mocktest_small_91_12,0.389195
mocktest_small_91_13,0.293742
mocktest_small_91_14,0.370328
mocktest_small_91_15,0.371485
mocktest_small_91_16,0.409867
mocktest_small_91_17,0.313423
mocktest_small_91_18,0.378971
mocktest_small_91_19,0.304626
mocktest_small_91_20,0.421661
mocktest_small_91_21,0.390494
mocktest_small_91_22,0.342312
mocktest_small_91_23,0.349395
mocktest_small_91_24,0.350001
mocktest_small_91_25,0.300716
mocktest_small_91_26,0.388539
mocktest_small_91_27,0.341540
mocktest_small_91_28,0.342426
mocktest_small_91_29,0.380978
mocktest_small_91_30,0.304138
mocktest_small_91_31,0.296160
mocktest_small_91_32,0.416410
mocktest_small_91_33,0.343426
mocktest_small_91_34,0.327791
mocktest_small_91_35,0.406530
mocktest_small_91_36,0.329148
mocktest_small_91_37,0.329894
mocktest_small_91_38,0.373121
mocktest_small_91_39,0.281031
mocktest_small_91_40,0.359092
mocktest_small_91_41,0.290662
mocktest_small_91_42,0.347202
mocktest_small_91_43,0.260974
mocktest_small_91_44,0.384606
mocktest_small_91_45,0.347189
mocktest_small_91_46,0.436300
mocktest_small_91_47,0.367611
mocktest_small_91_48,0.309382
mocktest_small_91_49,0.386890
mocktest_small_91_50,0.394874
mocktest_small_91_51,0.261287
mocktest_small_91_52,0.411601
mocktest_small_91_53,0.400280
mocktest_small_91_54,0.446499
mocktest_small_91_55,0.318862
mocktest_small_91_56,0.403372
mocktest_small_91_57,0.447481
mocktest_small_91_58,0.340712
mocktest_small_91_59,0.374610
mocktest_small_91_60,0.374862
mocktest_small_91_61,0.326180
mocktest_small_91_62,0.323017
mocktest_small_91_63,0.403077
mocktest_small_91_64,0.313261
mocktest_small_91_65,0.428766
mocktest_small_91_66,0.331633
mocktest_small_91_67,0.387277
mocktest_small_91_68,0.332238
mocktest_small_91_69,0.383374
mocktest_small_91_70,0.312181
mocktest_small_91_71,0.436453
mocktest_small_91_72,0.448968
mocktest_small_91_73,0.335386
mocktest_small_91_74,0.367394
mocktest_small_91_75,0.379232
mocktest_small_91_76,0.351389
mocktest_small_91_77,0.156272
mocktest_small_91_78,0.338135
mocktest_small_91_79,0.414302
mocktest_small_91_80,0.404231
mocktest_small_91_81,0.345893
mocktest_small_91_82,0.307280
mocktest_small_91_83,0.401637
mocktest_small_91_84,0.377638
mocktest_small_91_85,0.300893
mocktest_small_91_86,0.417631
mocktest_small_91_87,0.283636
mocktest_small_91_88,0.376705
mocktest_small_91_89,0.256449
mocktest_small_91_90,0.358346
mocktest_small_91_91,0.000000
mocktest_small_91_92,0.303748
mocktest_small_91_93,0.365259
mocktest_small_91_94,0.312614
mocktest_small_91_95,0.262734
mocktest_small_91_96,0.383240
mocktest_small_91_97,0.485228
mocktest_small_91_98,0.320058
mocktest_small_91_99,0.361375
mocktest_small_91_100,0.341347
mocktest_small_92_1,0.278590
mocktest_small_92_2,0.310031
mocktest_small_92_3,0.279715
mocktest_small_92_4,0.240307
mocktest_small_92_5,0.299183
mocktest_small_92_6,0.311578
mocktest_small_92_7,0.359853
mocktest_small_92_8,0.323463
mocktest_small_92_9,0.252959
mocktest_small_92_10,0.311216
mocktest_small_92_11,0.289312
mocktest_small_92_12,0.366052
mocktest_small_92_13,0.259321
mocktest_small_92_14,0.335336
mocktest_small_92_15,0.335073
mocktest_small_92_16,0.290844
mocktest_small_92_17,0.313572
mocktest_small_92_18,0.288199
mocktest_small_92_19,0.259833
mocktest_small_92_20,0.365543
mocktest_small_92_21,0.314147
mocktest_small_92_22,0.322778
mocktest_small_92_23,0.342201
mocktest_small_92_24,0.276590
mocktest_small_92_25,0.356832
mocktest_small_92_26,0.266202
mocktest_small_92_27,0.279735
mocktest_small_92_28,0.374276
mocktest_small_92_29,0.328344
mocktest_small_92_30,0.326818
mocktest_small_92_31,0.278036
mocktest_small_92_32,0.292781
mocktest_small_92_33,0.288690
mocktest_small_92_34,0.318285
mocktest_small_92_35,0.333345
mocktest_small_92_36,0.265157
mocktest_small_92_37,0.299943
mocktest_small_92_38,0.324164
mocktest_small_92_39,0.261630
mocktest_small_92_40,0.306651
mocktest_small_92_41,0.249131
mocktest_small_92_42,0.257139
mocktest_small_92_43,0.220373
mocktest_small_92_44,0.309288
mocktest_small_92_45,0.271819
mocktest_small_92_46,0.376739
mocktest_small_92_47,0.344148
mocktest_small_92_48,0.253903
mocktest_small_92_49,0.392000
mocktest_small_92_50,0.325481
mocktest_small_92_51,0.275135
mocktest_small_92_52,0.299498
mocktest_small_92_53,0.356463
mocktest_small_92_54,0.324452
mocktest_small_92_55,0.311979
mocktest_small_92_56,0.302869
mocktest_small_92_57,0.311931
mocktest_small_92_58,0.251629
mocktest_small_92_59,0.284991
mocktest_small_92_60,0.312479
mocktest_small_92_61,0.319166
mocktest_small_92_62,0.274738
mocktest_small_92_63,0.317969
mocktest_small_92_64,0.377331
mocktest_small_92_65,0.328763
mocktest_small_92_66,0.360219
mocktest_small_92_67,0.311691
mocktest_small_92_68,0.311057
mocktest_small_92_69,0.292707
mocktest_small_92_70,0.297965
mocktest_small_92_71,0.364916
mocktest_small_92_72,0.299904
mocktest_small_92_73,0.310832
mocktest_small_92_74,0.275202
mocktest_small_92_75,0.384553
mocktest_small_92_76,0.319734
mocktest_small_92_77,0.160781
mocktest_small_92_78,0.253392
mocktest_small_92_79,0.385382
mocktest_small_92_80,0.342997
mocktest_small_92_81,0.250718
mocktest_small_92_82,0.287033
mocktest_small_92_83,0.368816
mocktest_small_92_84,0.283702
mocktest_small_92_85,0.275590
mocktest_small_92_86,0.290505
mocktest_small_92_87,0.259428
mocktest_small_92_88,0.331074
mocktest_small_92_89,0.237260
mocktest_small_92_90,0.305425
mocktest_small_92_91,0.337548
mocktest_small_92_92,0.000000
mocktest_small_92_93,0.301242
mocktest_small_92_94,0.235334
mocktest_small_92_95,0.230703
mocktest_small_92_96,0.324822
mocktest_small_92_97,0.324843
mocktest_small_92_98,0.362143
mocktest_small_92_99,0.335124
mocktest_small_92_100,0.372822
mocktest_small_93_1,0.302038
mocktest_small_93_2,0.344117
mocktest_small_93_3,0.340719
mocktest_small_93_4,0.275533
mocktest_small_93_5,0.288858
mocktest_small_93_6,0.347084
mocktest_small_93_7,0.361608
mocktest_small_93_8,0.325924
mocktest_small_93_9,0.277741
mocktest_small_93_10,0.312179
mocktest_small_93_11,0.341031
mocktest_small_93_12,0.373274
mocktest_small_93_13,0.287706
mocktest_small_93_14,0.358392
mocktest_small_93_15,0.344198
mocktest_small_93_16,0.361685
mocktest_small_93_17,0.305363
mocktest_small_93_18,0.334499
mocktest_small_93_19,0.307025
mocktest_small_93_20,0.364019
mocktest_small_93_21,0.358500
mocktest_small_93_22,0.350271
mocktest_small_93_23,0.334151
mocktest_small_93_24,0.318315
mocktest_small_93_25,0.313529
mocktest_small_93_26,0.335384
mocktest_small_93_27,0.336829
mocktest_small_93_28,0.322337
mocktest_small_93_29,0.370839
mocktest_small_93_30,0.297035
mocktest_small_93_31,0.292042
mocktest_small_93_32,0.369930
mocktest_small_93_33,0.331043
mocktest_small_93_34,0.336683
mocktest_small_93_35,0.360347
mocktest_small_93_36,0.321004
mocktest_small_93_37,0.326396
mocktest_small_93_38,0.347929
mocktest_small_93_39,0.284002
mocktest_small_93_40,0.328057
mocktest_small_93_41,0.294934
mocktest_small_93_42,0.304106
mocktest_small_93_43,0.252478
mocktest_small_93_44,0.350918
mocktest_small_93_45,0.343761
mocktest_small_93_46,0.429823
mocktest_small_93_47,0.351032
mocktest_small_93_48,0.278458
mocktest_small_93_49,0.365822
mocktest_small_93_50,0.373145
mocktest_small_93_51,0.259001
mocktest_small_93_52,0.378858
mocktest_small_93_53,0.343838
mocktest_small_93_54,0.411996
mocktest_small_93_55,0.330159
